https://github.com/ElemeFE/element/commit/2cc0fe634335	i18n: update doc about vue-i18n@6.x (#4471)	['(-) updated document', '(+) update document']	['(+) SO more people can engage', '(+) (+) docs', '(+) Updates documentation so more people can engage']
https://github.com/ElemeFE/element/commit/25ffb284a1ca	Update vi.js	['(-) (+) updated translation']	['(-) (-) whitespace styling', '(-) (-) Just removes spaces']
https://github.com/ElemeFE/element/commit/23dcba4104d0	Tooltip: fix router-link, fixed #3042 (#3143)	['(-) (-) fixed bug']	['(+) bugfix', '(+) Fixes an actual issue', '(-) documentation', "(+) But since this fixed an issue I would say it's really valueable too"]
https://github.com/ElemeFE/element/commit/225a8455972e	Merge pull request #3668 from Leopoldthecoder/dev	['(+) (+) fixed documents']	['(+) implementation', '(-) documentation', '(-) (-) Updating the issue templates is valuable for contributions to the project']
https://github.com/ElemeFE/element/commit/1f53559c20f2	DatePicker: fix toDate, fixed #2538	['(-) (+) fixed bug']	['(+) (+) bugfix', '(+) (+) Fixes issue']
https://github.com/ElemeFE/element/commit/1cfba0f6cab8	[build] 1.2.3	['(-) (-) published']	['(-) (-) chore', '(-) (-) This is just a build']
https://github.com/ElemeFE/element/commit/19ae5e8ea3de	Merge pull request #4415 from Leopoldthecoder/dev	['(+) (+) fixed bug']	['(+) (+) bugfix', '(+) (+) Since Element is mainly chinese developers adding a link to a english chat will definitely make it easier for english speachers to engage in the project. ']
https://github.com/ElemeFE/element/commit/0d5bcfdd92c9	Remove cascader	['(-) (-) removed the extra component']	['(-) Remove functionality', '(-) Whereas this removes functionality', '(-) (+) minimalism']
https://github.com/ElemeFE/element/commit/00fcf06e942e	DatePicker: use the shorthand month, fixed #2792	['(+) fixed style error on UI']	['(+) Adds functionality', '(-) consistency']
https://github.com/ElemeFE/element/commit/ae32eb13aa41	Moved mousedown event parameter in function and fixed wrongly placed parentheses	['(+) Both commits are from same PR related to the same fix and both equally important for the fix to work.']	['(-) code style changes']
https://github.com/ElemeFE/element/commit/8034144001ae	Added check for drag click	["(-) I wouldn't say one of the commits are more important than the other"]	['(+) feature']
https://github.com/ElemeFE/element/commit/f8e1376d3adb	Update sk.js	['(+) translation']	[]
https://github.com/ElemeFE/element/commit/c1b580583ae4	i18n: update Slovak translation (#11597)	['(-) translation']	[]
https://github.com/ElemeFE/element/commit/073b79151908	Merge pull request #101 from QingWei-Li/feat/next-buglist0825	[]	['(+) add more logic to the project']
https://github.com/ElemeFE/element/commit/08e31a3feb05	Merge pull request #42 from QingWei-Li/master	[]	['(-) fixes some listing']
https://github.com/ElemeFE/element/commit/0e13dab680d7	Merge pull request #2372 from QingWei-Li/fix/table-fixed-column	[]	['(+) (-) add another logic to the project']
https://github.com/ElemeFE/element/commit/0c121434e036	fix input value is null before upload submit actually	[]	['(-) just move code around']
https://github.com/ElemeFE/element/commit/135c8ed45b2b	replace _componentTag to componentName	[]	['(+) properly sets component naming']
https://github.com/jquery/jquery/commit/f00a07590e67	CSS: Correctly set support properties with non-default zoom	['(+) (+) this was actually a bug which was breaking the code in some browsers']	['(+) (+) a fix', '(+) (-) Tests prevent regressions!']
https://github.com/jquery/jquery/commit/662083ed7bfe	Core: Use isAttached to check for attachment of element	['(-) (-) does refactor which is also very important but in that case a little less']	["(-) (-) DRY's (don't repeat yourself) up some code to prevent mistakes when patterns are reused elsewhere.", '(-) (+) fixes something (or attempts to?)']
https://github.com/jquery/jquery/commit/4765bb5c7840	Filter: Use direct filter in winnow	['(+) (-) improvement in the performance of the code and also refactors bits and parts of the code']	['(-) (-) just a refactor (I think)', "(+) (+) The new code is significantly shorter and less complex than the old. Functionality is an asset, code is a liability. Any time you can solve a problem by deleting code, it's likely going to be the best solution."]
https://github.com/jquery/jquery/commit/e743cbd28553	Dimensions: fix computing outerWidth on SVGs	['(+) (+) fixes something']	[]
https://github.com/jquery/jquery/commit/f5bf9bc48897	Data: do not create data cache when fetching single property	['(-) is only a performance improvement']	[]
https://github.com/jquery/jquery/commit/c4494d4abc84	Core: deprecate jQuery.isNumeric	['(-) (-) is only documentation']	[]
https://github.com/jquery/jquery/commit/b5f7c9e2d526	Data: Combine register and cache methods	['(+) cleans up code']	[]
https://github.com/jquery/jquery/commit/95fb798980d7	Data: avoid Object.defineProperties for nodes	['(+) (+) is a minor but slightly better performance improvement']	[]
https://github.com/jquery/jquery/commit/a6a28d24c183	Offset: fix error from bad merge in #3695	['(-) only fixes a test']	[]
https://github.com/jquery/jquery/commit/73d7e6259c63	Dimensions: avoid fetching boxSizing when setting width/height	['(-) (-) is only a minor performance improvement']	[]
https://github.com/jquery/jquery/commit/5fe76c663f8a	Data: remove user data in cleanData	['(+) (+) fixes a bug']	[]
https://github.com/jquery/jquery/commit/3d732cca6b50	Core: deprecate jQuery.isFunction	['(-) is just documentation / deprecation (no real change)']	[]
https://github.com/jquery/jquery/commit/36389288e8c7	Deferred: fix memory leak of promise callbacks	['(+) fixes a big issue (memory leak)']	[]
https://github.com/jquery/jquery/commit/224271982eb9	Data: Don't expose jQuery.acceptData	['(-) (+) hides internals']	[]
https://github.com/jquery/jquery/commit/1777899a7476	Offset: report offset for 0 sized elements	['(+) (+) fixed a bug']	['(+) fixes a bug', '(+) report offset for 0 sized elements']
https://github.com/jquery/jquery/commit/1ea092a54b00	Core: deprecate jQuery.type	['(-) (-) is just documentation']	['(-) just a deprecation']
https://github.com/jquery/jquery/commit/0fb6b9a8609f	Revert "Offset: Resolve strict mode ClientRect "no setter" exception"	['(-) (-) is just a revert']	['(-) revert previous commit', '(-) addresses an edge case']
https://github.com/jquery/jquery/commit/0e982433eb94	Data: avoid using delete on DOM nodes	['(+) was a major performance gain']	['(+) fixes a performance problem']
https://github.com/jquery/jquery/commit/99e8ff1baa7a	Manipulation: Don't provide the parser with sloppy table markup	["(+) better commit message, detailed references, comments to explain why it's necessary"]	['(+) fixed various issues']
https://github.com/jquery/jquery/commit/2d4c0d5f375b	No ticket: Fix XHTML regression. Close gh-1375.	['(-) trivial compatibility fix']	['(-) fixed an edge case (I think)']
https://github.com/jquery/jquery/commit/72c4a067a9de	Data: speed up $.fn.data() for camel-cased key	['(+) performance improvement']	[]
https://github.com/jquery/jquery/commit/83b038fc81ec	Ajax: Fix cross-domain detection test for non-default port	['(-) test improvement for non-default environment']	[]
https://github.com/jquery/jquery/commit/7799f21307c3	Fixes #8892: Adding unit test for #8892 - Actually fixed in 58ed62e	[]	["(+) Tests prevent regressions. It's good that someone went back to add it later.", '(-) is just a test', '(-) adds unit test for a new feature']
https://github.com/jquery/jquery/commit/781a5c0b78a0	Ensure each tick gets it's own fxNow - Fixes #12837 - Thanks @chadparry	[]	['(-) Tests prevent regressions.', '(+) is a fix', '(+) improvement in the code']
https://github.com/jquery/jquery/commit/679536ee4b7a	charAt -> string indexing. Close gh-1359.	['(+) not only about dropping charAt() function but more about bringing char access to more generalized form']	[]
https://github.com/jquery/jquery/commit/6f65f5faf2b5	Data: shave off a couple of bytes	['(-) just a couple of bytes reduction']	[]
https://github.com/jquery/jquery/commit/bf8f3fe0942c	Fix #1907 where the never-ending loop prevention used a coersion comparison which sometimes dropped values incorrectly.  Also fixed a bug where on deep copies the target copied over itself (i = 2 addition).  Last made code handle the case when a property might have a string in it that should be overwritten by an object.	[]	['(+) (+) Tests prevent regressions.']
https://github.com/jquery/jquery/commit/c6a44c7943f4	Fix #1987 by only doing remote <script> type ajax with GET requests.  All other types will be passed on to XMLHttpRequest.	[]	['(-) Tests prevent regressions.']
https://github.com/jquery/jquery/commit/be9302b71041	Fixed #2077 by adding a var to make it a local variable instead of initializing a global one.	[]	['(-) (-) Fixes a bug. In later years this bug never could have happened because of code linters.']
https://github.com/jquery/jquery/commit/be4a8c32ac77	Safari sometimes stops in the test suite on the ajax section when I run the whole suite and its running on my local machine.  I went ahead and put better error detection in for the test that is the culprit so it will keep going.  It seems to do fine if I run it from a server.  It gives xml.status as 0.  Maybe this is the reason http://www.pearweb.com/javascript/XMLHttpRequest.html	[]	['(+) (+) Anything that helps people find fialures more quickly is important.']
https://github.com/jquery/jquery/commit/b9371a6ca4b7	Fix #1827 bug where extra setInterval()s can be called during animation.	[]	['(-) (-) Fixes a bug.']
https://github.com/jquery/jquery/commit/b26da08821ef	Fixed #1970 by returning true instead of false when the mouse moves over a sub-element.  The side effect is the event will not stop default behavior and will propagate which it didn't used to.  I could find no compelling reason to stop those things from happening.	[]	['(+) (-) Fixes a bug and code formatting.']
https://github.com/jquery/jquery/commit/aee221d33c2d	Fixed #1999 by replacing the 'no-cache' parameter if it is there instead of just appending.	[]	['(+) (-) Tests are good. Fixes an obscure edge case.', '(+) fixes a breaking code']
https://github.com/jquery/jquery/commit/aca1cc367782	Removed comments and code related to Safari being unable to do a sync global eval.  With the new globalEval() code that should no longer be a problem.	[]	['(-) (-) refactoring of unnecessary comments and codes', '(+) (+) Removes engine-specific code.']
https://github.com/jquery/jquery/commit/a613a70fdb87	Added a check to make sure a parent node exists in call remove() to avoid errors as seen in bug #1742.	[]	['(-) (-) Fixes an obscure edge case error, but makes it fail silently now. Not really an improvement IMO.', '(+) (+) fixes by adding a proper check to ensure things work properly.']
https://github.com/jquery/jquery/commit/9ea8017f86c4	Fixed #1959 by postponing ALL script evaluations till the html insertion is done. Before the code would immediately execute any scripts that weren't in subelements if no subelements prior had scripts in them (i.e. once any script was postponed they all were). This could cause inconsistent behavior. Since, at this time, we have to postpone some scripts it makes more sense to postpone them all.	[]	['(+) Fixed a bug by deleting code, also have fewer branches now.', '(-) Fixes by avoiding something']
https://github.com/jquery/jquery/commit/1b6102665024	Fix #13721. Filter before .remove() loop so positionals work. Close gh-1221.	["(+) fixes a bug that's hard for users to understand"]	[]
https://github.com/jquery/jquery/commit/14193e449efe	Create jQuery.holdReady(true/false) method to encapsulate jQuery.readyWait++ / jQuery.ready(true) logic. Fix problem where jQuery.ready may trigger twice, causing the (unsupported) document.onready to run twice. Fixes #8803 .	['(-) fixes a bug in a rarely used method']	[]
https://github.com/jquery/jquery/commit/09c089aac923	Fix 10558. Get the right element for checkClone; thanks zhengzongyi!	['(+) fixes a common bug and was a community contribution']	['(+) improve feature tests']
https://github.com/jquery/jquery/commit/0de484d48338	Use .wrapAll to wrap both text nodes in #10812 so IE9 likey.	["(-) fixes IE9 which isn't that common"]	['(-) fix for specific browser']
https://github.com/jquery/jquery/commit/085814474e4a	Effects: First step() call should match :animated selector	['(-) a very edge case']	['(+) animation improvement']
https://github.com/jquery/jquery/commit/09022e0b09db	Allow DELETE requests to have a content body, and properly serialize data to the url for HEAD requests. Fixes #7285.	['(+) more commonly reported over time']	['(-) allow to properly more types of requests']
https://github.com/jquery/jquery/commit/ca8a9e8c30c0	Add QUnit as a submodule.	[]	['(+) adds tests', '(+) submodules are a nice way to keep your code organized and prevent private APIs being used improperly.', '(+) Important addition of a submodule for unittesting']
https://github.com/jquery/jquery/commit/6035913e254f	Remove symlink to John Resig's filesystem.	[]	['(-) only changes internal comments', '(-) During early prototyping, many projects get constants or other built in assumptions put in to expedite development. They always get cleaned up eventually.', '(-) removing legacy parts of code']
https://github.com/jquery/jquery/commit/144b8bfeadc5	Fix attribute names in aliased form property test. Close gh-951.	[]	['(+) Fixes breaking changes', '(-) is just a test', '(-) Good commit message.']
https://github.com/jquery/jquery/commit/85af4e6412e4	Manipulation: Change support test to be WWA-friendly	[]	['(-) improves unit testing', '(+) is a fix', '(+) Good comments.']
https://github.com/jquery/jquery/commit/0e2642d2165a	Fix 11547. XML and IE DOM can't be force-lowercase in removeAttr().	[]	['(+) Tests prevent regressions. ', '(+) fixes a breaking bug', '(-) fixing a less common case?']
https://github.com/jquery/jquery/commit/bf7a4df22abc	Fix #11291. Always clone XML docs with a genuine .cloneNode().	[]	["(-) Tests prevent regressions, but neither the commit message or the test made it immediately obvious why the regex needed modification. Anything that's not obvious should probably be documented in either a test or a comment where you got it wrong the first time.", '(-) improvements', '(+) fixing a more common case?']
https://github.com/jquery/jquery/commit/475788175993	Fix #11796. Preserve oldIE change delegation on clone. Closes gh-789.	[]	['(+) might be more common?', '(+) Good tests.', '(-) Fixes delegation']
https://github.com/jquery/jquery/commit/e93f2a89e277	Fix #11649. Preserve oldIE submit flag when cloning, closes gh-772.	[]	['(-) might be less common?', '(-) Good tests.', '(+) Fixes a more used feature']
https://github.com/jquery/jquery/commit/8ab32fe3ff81	build: correct paths so that archiving works.	[]	['(+) code and fixes to make the new library work', '(-) seems like a less critical script (archiving)', '(-) Fixes a bug.']
https://github.com/jquery/jquery/commit/eaee6eae0fee	build: update release script to use nodejs archiver.	[]	['(-) addition of a new library', '(+) seems like a more critical script (releasing)', "(+) One of the best parts of open source is sharing library maintenance burdens with other developers. It's often, but not always better to use external modules for small components that aren't part of your core competancy."]
https://github.com/jquery/jquery/commit/522f546d9607	Build: More ESLint related changes	[]	['(-) (-) makes no runtime changes', '(-) (-) Fixes linting checking', "(+) (+) Enforcing consistent code style doesn't fix any bugs or make the code run any better, but it makes developers lives easier. The lower the cognitive load the more they can focus on what needs doing instead of trying to parse syntax."]
https://github.com/jquery/jquery/commit/4e7f34f62961	Ajax: remove event dependency from the ajax module	[]	["(-) Workaround, they included a reference to an upstream issue which is good, but didn't mark it as something to fix later. In my opinion, workarounds should always be documented as such, to be temporary and removed in the future. Workarounds shouldn't be permanent.", '(+) fixes something', '(+) Fixes a widely used feature']
https://github.com/jquery/jquery/commit/5afc93c43602	Fix #13094. Pass index to .before(fn) fn as documented. Close gh-1093.	[]	['(+) (-) Fixing an issue to confirm with the documentation', '(+) (+) fixes something', '(-) (+) Tests prevent regressions!']
https://github.com/jquery/jquery/commit/5bbfa46aba1e	Fix test of #13855 for Opera 12.1 and IE10	[]	['(+) Fixing unittesting for different browsers', '(-) only fixes tests', "(-) If you need to modify your tests, they're too tightly coupled to the code. If you're modifying tests, they were probably garbage to begin with."]
https://github.com/jquery/jquery/commit/95291b44e64d	jQuery.fn.load optimization	[]	['(+) (-) Less code is usually more performant and easier to follow.', '(+) (+) optimizes a much used code in jquery']
https://github.com/jquery/jquery/commit/93e18922c5b6	Fix #12956. Improve cloneFixAttributes for IE9/10 case. Close gh-1034.	[]	["(-) Tests are good, but most of the lines deleted are comments. Comment deletions aren't as valuable as code deletions.", '(-) improvements for IE browser which isnt hghly used anymore']
https://github.com/jquery/jquery/commit/9d1b989f20b5	Ajax: remove deprecated extensions from ajax promise	[]	["(+) It's nice to finally remove old mistakes from code.", '(-) removing deprecated code']
https://github.com/emberjs/ember.js/commit/c3be388cf39a	[WIP] [Glimmer2] Rerender on run loop if data has changed	['(+) (+) introduces a completely new approach to view dirty checking']	[]
https://github.com/emberjs/ember.js/commit/748a0ef7fbc7	[Glimmer] Unskip some Ember tests (#13551)	['(-) is important because it re-enables some tests, which contribute to the stability of the project, but…']	[]
https://github.com/emberjs/ember.js/commit/4e0c44fa78f6	[Glimmer] Ensure run loop when dirtying (#13483)	['(-) merely adjusts the way the newly added dirty checking operates']	[]
https://github.com/emberjs/ember.js/commit/22aaa926a822	[CLEANUP] Split template specific registries (#13523)	[]	['(+) (+) changes the way the renderer handles templates']
https://github.com/emberjs/ember.js/commit/299c1ab3d804	Merge pull request #15014 from chadhietala/remove-cycle	[]	['(-) removes a circular dependency']
https://github.com/emberjs/ember.js/commit/ed2fe7c84a48	If a gesture event returns false, don't accept it	[]	['(+) alters functionality (presumably in a desired fashion) AND provides testing for it to prevent regression, thereby improving the stability of the project']
https://github.com/emberjs/ember.js/commit/0050637c6449	Update unit tests to reflect API changes	[]	["(-) (+) improves the overall stability of the project by maintaining the project's tests"]
https://github.com/emberjs/ember.js/commit/023513daca0a	effects now working with animation support as well	[]	['(-) adjusts something to do with CSS support maybe?']
https://github.com/emberjs/ember.js/commit/0cca9ef5e03f	Fix retrieving wrong property	[]	['(+) fixes a bug']
https://github.com/emberjs/ember.js/commit/14ea926f9459	remove collectionview prefix from private method name	[]	['(-) refactors a property name']
https://github.com/emberjs/ember.js/commit/17a06e487e23	Add unit test for nested event managers	[]	['(+) (+) adds tests for a previously untested portion of the code']
https://github.com/emberjs/ember.js/commit/15b77a96e741	Flesh out test for nested gesture recognizers and describe their behavior.	[]	['(-) improves tests for a previously tested portion of the code']
https://github.com/emberjs/ember.js/commit/274a54556255	Fix failing unit tests in tap gesture recognizer	[]	['(-) fixes bugs found by existing tests']
https://github.com/emberjs/ember.js/commit/1cb1e12cb8cd	[GLIMMER 2] Unskip some Ember tests (#13543)	[]	['(-) re-enables some tests for which the functionality existed in the new rendering engine']
https://github.com/mozilla/pdf.js/commit/a96602223fcb	Merge pull request #6736 from Snuffleupagus/adjustWidths	['(+) fixes failing to update glyph widths for fonts correctly, impacting a few PDF files.']	[]
https://github.com/mozilla/pdf.js/commit/974664651188	Merge pull request #9386 from shikhar-scs/remove-parsejbig2-function	['(-) (-) removing an unused function.']	[]
https://github.com/mozilla/pdf.js/commit/96377832e433	Merge pull request #8458 from Snuffleupagus/thumbnails-TempImageFactory	['(+) (+) refactoring for ES6 conversion for maintainability and modernization.']	[]
https://github.com/mozilla/pdf.js/commit/93f345483a9b	Merge pull request #8315 from Snuffleupagus/rm-signchromium	['(-) (-) removing an unused task.']	[]
https://github.com/mozilla/pdf.js/commit/91ab010829f6	Merge pull request #6201 from Rob--W/crx-dont-force-no-download	['(+) (-) improve request handling in the Chrome extension.']	[]
https://github.com/mozilla/pdf.js/commit/8ed369211af8	Merge pull request #6823 from timvandermeij/squiggly-annotation	['(+) implementing support for a new annotation type.']	[]
https://github.com/mozilla/pdf.js/commit/82536f8fa654	Merge pull request #6025 from mcorb/retina-thumbnails	['(+) supporting HiDPI thumbnails in the viewer.']	[]
https://github.com/mozilla/pdf.js/commit/7e4c69eccfd5	Merge pull request #8557 from Rob--W/svg-oom-streaming	['(-) serializing SVG as a stream for more efficient operations.']	[]
https://github.com/mozilla/pdf.js/commit/7bb066494f3f	Merge pull request #9427 from Snuffleupagus/native-JPEG-decoding-fallback	['(+) falling back to built-in JPEG decoding if anything fails.']	[]
https://github.com/mozilla/pdf.js/commit/75dc2bbd3599	Merge pull request #9379 from Snuffleupagus/contentDispositionFilename	['(-) (+) extracts the content disposition header filename.']	[]
https://github.com/mozilla/pdf.js/commit/6d330250dadc	Merge pull request #4549 from Rob--W/crx-pdf-embed-object	['(-) (+) extends browser support for PDF.js.']	[]
https://github.com/mozilla/pdf.js/commit/6bbe91079b1f	Merge pull request #9272 from nveenjain/fix/8846	['(-) (-) marking unreachable functions as such.']	[]
